dataset name,original size,type width,Dimension,decomposition,chunk no,decomposed zstd compressed size (B),decomposed row-ordered zstd compressed size (B),reordered zstd compressed size (B),reordered row-based zstd compressed size (B),standard zstd compressed size (B),standard zstd compression ratio,decomposed zstd compression ratio,decomposed row-ordered zstd compression ratio,reordered zstd compression ratio,reordered row-based zstd compression ratio,WE,entropy word,entropy list,max rep,unique ratio
spitzer_irac_f32,164989532,4,41247383,"( (1,), (0,3,), (2,), )",-1,119214226,113732779,119219952,113737151,123813189,1.332568309826831,1.383975197725144,1.4506770471158539,1.3839087269553674,1.4506212838055,6.533038304525538,24.994043660228744,"(7.134041878424723,5.943480715205155,7.111149909267116,)","(618788,6,618788,)","(6.206454358571064e-06,3.103227179285532e-06,6.206454358571064e-06,)"
spitzer_irac_f32,164989532,4,41247383,"( (1,), (0,2,3,), )",-1,121898707,113732220,121895290,113732375,123813189,1.332568309826831,1.3534969817194205,1.4506841772718408,1.3535349232935907,1.4506822002090434,6.778277138262714,24.994043660228744,"(7.134041878424723,6.659688891542045,)","(618788,5,)","(6.206454358571064e-06,2.068818119523688e-06,)"
spitzer_irac_f32,164989532,4,41247383,"( (3,), (1,2,0,), )",-1,113665850,113736156,113674494,113742048,123813189,1.332568309826831,1.4515312382742926,1.450633974301013,1.4514208613939377,1.4505588293961438,6.213326325380182,24.994043660228744,"(2.9818671027866155,7.290479399578038,)","(618788,4,)","(9.94002455864897e-07,2.068818119523688e-06,)"
spitzer_irac_f32,164989532,4,41247383,"( (1,0,2,), (3,), )",-1,113669273,113733086,113668554,113732375,123813189,1.332568309826831,1.4514875273285155,1.450673131299717,1.4514967085795778,1.4506822002090434,6.213326325380182,24.994043660228744,"(7.290479399578038,2.9818671027866155,)","(5,618788,)","(2.068818119523688e-06,9.94002455864897e-07,)"
spitzer_irac_f32,164989532,4,41247383,"( (1,0,), (3,2,), )",-1,119144294,113732920,119144198,113737151,123813189,1.332568309826831,1.38478752494853,1.4506752486439283,1.3847886407359928,1.4506212838055,6.534527042993837,24.994043660228744,"(7.133140549288576,5.935913536699098,)","(1237576,7,)","(3.103227179285532e-06,3.103227179285532e-06,)"
spitzer_irac_f32,164989532,4,41247383,"( (0,1,3,), (2,), )",-1,122070993,113737963,122074813,113741790,123813189,1.332568309826831,1.3515867115130291,1.4506109275053571,1.3515444172746756,1.4505621196923313,6.687051464900575,24.994043660228744,"(6.545685316778395,7.111149909267116,)","(5,618788,)","(2.068818119523688e-06,6.206454358571064e-06,)"
spitzer_irac_f32,164989532,4,41247383,"( (2,1,0,), (3,), )",-1,113666644,113739710,113665925,113738999,123813189,1.332568309826831,1.451521098837052,1.4505886466564755,1.4515302805128274,1.4505977145095148,6.213326325380182,24.994043660228744,"(7.290479399578038,2.9818671027866155,)","(4,618788,)","(2.068818119523688e-06,9.94002455864897e-07,)"
spitzer_irac_f32,164989532,4,41247383,"( (0,), (2,), (1,3,), )",-1,119211916,113732779,119212080,113724356,123813189,1.332568309826831,1.3840020153690005,1.4506770471158539,1.3840001113981066,1.4507844915824364,6.532899836777961,24.994043660228744,"(7.132168098358317,7.111149909267116,5.944140669743206,)","(618788,618788,5,)","(6.206454358571064e-06,6.206454358571064e-06,3.103227179285532e-06,)"
spitzer_irac_f32,164989532,4,41247383,"( (1,), (0,3,2,), )",-1,121908862,113731642,121903430,113737151,123813189,1.332568309826831,1.3533842355119352,1.4506915498503046,1.3534445421265013,1.4506212838055,6.778277138262714,24.994043660228744,"(7.134041878424723,6.659688891542045,)","(618788,5,)","(6.206454358571064e-06,2.068818119523688e-06,)"
spitzer_irac_f32,164989532,4,41247383,"( (3,0,1,), (2,), )",-1,122066248,113726153,122070068,113730091,123813189,1.332568309826831,1.3516392508435255,1.4507615675701262,1.351596953317008,1.4507113337313693,6.687051464900575,24.994043660228744,"(6.545685316778395,7.111149909267116,)","(5,618788,)","(2.068818119523688e-06,6.206454358571064e-06,)"
spitzer_irac_f32,164989532,4,41247383,"( (0,), (1,2,), (3,), )",-1,113708301,113732995,113707817,113737014,123813189,1.332568309826831,1.4509893345429548,1.4506742920117421,1.4509955107132169,1.4506230311268766,6.179855711491638,24.994043660228744,"(7.132168098358317,7.302693822410809,2.9818671027866155,)","(618788,4,618788,)","(6.206454358571064e-06,3.103227179285532e-06,9.94002455864897e-07,)"
